id,title,overview,release_date,popularity,vote_average,vote_count,genre_ids,genres
22804,Saw VI,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",2009-10-22,3.0215,6.285,3413,"[27, 53]",Horror|Thriller
10040,Miss Congeniality 2: Armed and Fabulous,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI"". But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.",2005-03-11,2.9577,5.75,1927,"[28, 35]",Action|Comedy
517987,Rafiki,"Kena and Ziki long for something more. Despite the political rivalry between their families, the girls resist and remain close friends, supporting each other to pursue their dreams in a conservative society. When love blossoms between them, the two girls will be forced to choose between happiness and safety.",2018-09-26,3.214,7.0,153,"[18, 10749]",Drama|Romance
38661,Tarzan Escapes,"White hunter Captain Fry tries to take Tarzan back to civilization, caged for public display. He arrives in the jungle with Jane's cousins, Eric and Rita, who want Jane's help in claiming a fortune left her.",1936-11-06,2.8511,6.3,102,"[28, 12]",Action|Adventure
23069,Benji,"Benji is a stray who has nonetheless worked his way into the hearts of a number of the townspeople, who give him food and attention whenever he stops by. His particular favorites are a pair of children who feed and play with him against the wishes of their parents. When the children are kidnapped, however, the parents and the police are at a loss to find them. Only Benji can track them down, but will he be in time? If he can save the day, he may just find the permanent home he's been longing for.",1974-10-17,3.3947,6.3,157,"[12, 10751, 10749]",Adventure|Family|Romance
210769,Scooby-Doo! Adventures: The Mystery Map,"When Shaggy and Scooby find a mysterious pirate's treasure map in their triple-extra-large Scooby snack pizza, the whole Mystery Inc. gang sets out from their treehouse to find the lost booty of Gnarlybeard and the Phantom Parrot, encountering some suspicious individuals along the way who are also involved in the hunt. The tale is told in brand-new way to see the Scooby-Doo series: entirely through puppets!  Pilot for unproduced puppet series based on ""A Pup Named Scooby-Doo"", released direct-to-DVD.",2013-07-21,2.698,8.312,101,"[10751, 35, 9648, 16]",Family|Comedy|Mystery|Animation
440597,Wish Upon,"A teenage girl discovers a box with magical powers, but those powers comes with a deadly price.",2017-07-07,3.0976,5.699,1420,"[27, 53, 14]",Horror|Thriller|Fantasy
513427,King Lear,"An aging King invites disaster, when he abdicates to his corrupt, toadying daughters, and rejects his loving and honest one.",2018-05-28,3.2859,6.1,101,"[18, 10770]",Drama|TV Movie
826942,Spin Me Round,"When the manager of an Italian restaurant chain wins the opportunity to attend the franchise’s educational immersion program in Italy, what she thought would be a romantic getaway devolves into chaos and catastrophe.",2022-08-19,3.1843,4.9,113,"[10749, 35]",Romance|Comedy
937220,Bank of Dave,"The true story of how Dave Fishwick, a working class man and self-made millionaire, fought to set up a community bank so that he could help the local businesses of Burnley not only survive, but thrive. In his bid to help his beloved community, he has to take on the elitist financial institutions of London and fight to receive the first, new banking license to be issued in over 100 years.",2023-03-10,2.4023,6.982,113,"[35, 18]",Comedy|Drama
66027,Women in Love,"Growing up in the sheltered confines of a 1920s English coal-mining community, free-spirited sisters Gudrun and Ursula explore erotic love with a wealthy playboy and a philosophical educator, with cataclysmic results for all four.",1969-09-13,3.0566,6.5,132,"[18, 10749]",Drama|Romance
26820,My One and Only,"A mother takes her two sons on an unusual road trip from New York to Pittsburgh, St. Louis and eventually Hollywood in her quest to find a man to take care of them all.",2009-08-21,2.9642,6.418,158,"[35, 18]",Comedy|Drama
12238,The Night Flier,"For cynical tabloid journo Richard Dees, facts are always stranger than fiction. Every headline is a dead-line. Serial killers, UFO abductions, tales of molestation, mayhem and murder. To some the tales are mere sleazy fantasy – but his faithful readers believe. And now there's a new story: The Night Flier. What is it that travels by night in a dark-winged Cessna, lands at secluded airfields and murders local residents? Dees begins to track the unknown killer in a Cessna of his own, uncovering clues that reveal a pilot more terrifying than he could have ever imagined.",1997-04-30,2.7633,5.964,264,"[27, 9648]",Horror|Mystery
11162,The Merchant of Venice,"Venice, 1596. Bassanio begs his friend Antonio, a prosperous merchant, to lend him a large sum of money so that he can woo Portia, a very wealthy heiress; but Antonio has invested his fortune abroad, so they turn to Shylock, a Jewish moneylender, and ask him for a loan.",2004-12-03,3.3112,6.771,591,"[18, 10749]",Drama|Romance
11600,Redacted,"A fictional documentary discusses the effects the Iraq war has had on soldiers and local people through interviews with members of an American military unit, the media, and local Iraqis.",2007-11-16,2.8872,6.0,179,"[10752, 18]",War|Drama
11028,The Big Easy,Remy McSwain is a New Orleans police lieutenant who investigates the murder of a local mobster. His investigation leads him to suspect that fellow members of the police force may be involved.,1986-11-27,2.8749,6.2,205,"[18, 28, 80, 9648]",Drama|Action|Crime|Mystery
1234811,Our Little Secret,"After discovering their significant others are siblings, two resentful exes must spend Christmas under one roof — while hiding their romantic history.",2024-11-27,2.9144,6.255,550,"[10749, 35, 18]",Romance|Comedy|Drama
390582,Here Alone,"A woman struggles to survive on her own in the wake of a mysterious epidemic, which has decimated society and forced her deep into the unforgiving wild.",2016-09-16,3.181,5.399,238,"[27, 53, 878]",Horror|Thriller|Science Fiction
12094,Jackass Number Two,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",2006-09-22,2.6486,6.573,1212,"[28, 35, 99]",Action|Comedy|Documentary
1118224,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""Lakshmi"" has been taken, leaving them uncertain if it's a person or object, jeer at his request until they learn what they're really looking for.",2024-06-14,2.6953,7.712,184,"[28, 53, 9648]",Action|Thriller|Mystery
17886,Mutants,"A nasty virus has spread throughout the human race turning the population into something ...else. After a brief setup (and a messy hit and run) we’re introduced to an ambulance and its four occupants. Sonia and Marco are together and riding with two police officers. Tensions rise between them as they head for a mythical research facility called NOAH that is reportedly infection free and working on a cure, and circumstances lead to Sonia and Marco holing up alone in an abandoned building. She’s pregnant, in love, and apparently immune to the virus… and she realizes that he’s been infected. He slowly transforms but her love for him refuses to give up on a cure, so she sets out to survive the onslaught of infected, attacks from still-human marauders, and the growing threat from her baby’s daddy.",2009-05-06,2.66,5.279,102,"[27, 878]",Horror|Science Fiction
586101,Music,"Zu, a free spirit estranged from her family, suddenly finds herself the sole guardian of her half-sister, Music, a teenager on the autism spectrum whose whole world order has been beautifully crafted by her late grandmother. The film soon challenges whether it is Zu or Music who has a better view of the world, and that love, trust, and being able to be there for each other is everything.",2021-01-14,3.066,5.2,157,"[10402, 18]",Music|Drama
16561,The Sunshine Boys,"Lewis and Clark, aka The Sunshine Boys, were famous comedians during the vaudeville era, but off-stage they couldn't stand each other and haven't spoken in over 20 years of retirement. Willy Clark's nephew is the producer of a TV variety show that wants to feature a reunion of this classic duo. It is up to him to try to get the Sunshine Boys back together again.",1975-11-06,3.2763,6.84,106,[35],Comedy
42892,Happy Family,"A blocked screenwriter, Ezio, is trying to finish a story about two off-kilter families thrown together when their teenage children announce they’re getting married. So Ezio writes himself into the story with a romantic part—a development his characters welcome, as they’ve got some ideas of their own for bigger and better roles.",2010-03-26,3.2828,6.413,311,[35],Comedy
387426,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",2017-06-28,3.1794,7.346,4447,"[12, 18, 878]",Adventure|Drama|Science Fiction
35640,Spanish Movie,"Large doses of humor, ingenious nods to Spain's most recent national cinema, an artistic cast highly linked to comedy and a high reserve of surprises constitute the ingredients of this crazy comedy: Spanish Movie.",2009-12-03,3.3325,5.005,186,[35],Comedy
888321,Corsage,"A fictional account of one year in the life of Empress Elisabeth of Austria. On Christmas Eve 1877, Elisabeth, once idolized for her beauty, turns 40 and is officially deemed an old woman; she starts trying to maintain her public image.",2022-07-07,3.1449,6.088,238,"[18, 36]",Drama|History
22824,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",2009-11-05,2.7085,6.335,1829,"[9648, 878, 53]",Mystery|Science Fiction|Thriller
62132,Blood Diner,Two cannibalistic brothers kill various young women to make their flesh part of a new special dish at their rundown restaurant while seeking blood sacrifices to awaken a dormant Egyptian goddess.,1987-07-24,2.9718,5.371,132,"[27, 35]",Horror|Comedy
406385,I Can Quit Whenever I Want 2: Masterclass,Pietro Zinni is asked by the police to revive the old gang to create a task force that will stop the spread of smart drugs.,2017-02-02,2.8152,7.363,1235,"[28, 35, 80]",Action|Comedy|Crime
11484,Rollerball,"In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",1975-06-25,3.4953,6.278,587,"[878, 28]",Science Fiction|Action
31076,Fear and Trembling,"Amélie, a young Belgian woman, having spent her childhood in Japan, decides to return to live there and tries to integrate in the Japanese society. She is determined to be a ""real Japanese"" before her year contract runs out, though it precisely this determination that is incompatable with Japanese humility. Though she is hired for a choice position as a translator at an import/export firm, her inability to understand Japanese cultural norms results in increasingly humiliating demotions. Though Amelie secretly adulates her, her immediate supervisor takes sadistic pleasure in belittling her all along. She finally manages to break Amelie's will by making her the bathroom attendant, and is delighted when Amelie tells her the she will not renew her contract. Amelie realizes that she is finally a real Japanese when she enters the company president's office ""with fear and trembling,"" which could only be possible because her determination was broken by Miss Fubuki's systematic torture.",2003-03-12,2.8548,6.442,130,"[35, 18]",Comedy|Drama
455236,Accident Man,"Mike Fallon, the Accident Man, is a stone cold killer.  When a loved one is murdered by his own crew, Fallon is forced to avenge the one person who actually meant something to him.",2018-02-06,2.8156,6.25,554,"[28, 80, 53]",Action|Crime|Thriller
436494,Feral,"A wild animal attacks six medical students on a weekend hike in the woods. One by one, they become infected with a “feral disease,” turning them into rabid, bloodthirsty creatures, and the vacation becomes a nightmare as they fight to survive each other.",2018-05-25,2.9426,6.18,272,"[53, 28, 18, 27]",Thriller|Action|Drama|Horror
21612,The Funeral,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.",1996-01-26,2.2053,6.8,192,"[80, 18]",Crime|Drama
475946,Blade Runner: Black Out 2022,"This animated short revolves around the events causing an electrical systems failure on the west coast of the US. According to Blade Runner 2049’s official timeline, this failure leads to cities shutting down, financial and trade markets being thrown into chaos, and food supplies dwindling. There’s no proof as to what caused the blackouts, but Replicants — the bio-engineered robots featured in the original Blade Runner, are blamed.",2017-09-26,2.5305,7.1,427,"[28, 16, 878]",Action|Animation|Science Fiction
11811,Leprechaun,A demonic leprechaun terrorizes a group of young people whom he believes stole his gold.,1993-01-08,3.3618,5.6,832,"[27, 35]",Horror|Comedy
800279,Corner Office,"In this office satire, Orson, a straight-laced employee, retreats to a blissfully empty corner office to get away from his lackluster colleagues. But why does this seem to upset them so much?",2023-08-04,3.2751,6.53,133,"[35, 9648]",Comedy|Mystery
127867,The Brass Teapot,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",2012-09-08,2.8328,6.124,506,"[35, 14, 53]",Comedy|Fantasy|Thriller
608398,Good Gals,"The story of a gang of French female robbers disguised as men, who operated in the Avignon area in the mid-1980s.",2019-10-10,3.2437,6.4,122,[35],Comedy
350060,Heartstone,"A remote fishing village in Iceland. Teenage boys Thór and Kristján experience a turbulent summer as one tries to win the heart of a girl while the other discovers new feelings toward his best friend. When summer ends and the harsh nature of Iceland takes back its rights, it's time to leave the playground and face adulthood.",2016-12-28,2.8874,7.1,167,"[10749, 18]",Romance|Drama
846433,The Enforcer,"A noir thriller set in Miami, the film follows an enforcer who discovers his femme fatale boss has branched out into cyber sex trafficking, putting a young runaway he’s befriended at risk. He sacrifices everything to save the young girl from the deadly organization he’s spent his life building.",2022-09-22,2.9081,7.067,472,"[28, 80, 18]",Action|Crime|Drama
45192,El profe,Mario Moreno portrays a professor in this movie. A small town in the middle of no where requests the school Mario Moreno is working in for a teacher. He ends up going to give the town a hand. When he arrives he comes to know the corrupt leaders who through out the movie try to make him leave. Although he is being harassed you can see how much he cares for the kids and their circumstances. He deals with problems by using his hilarious comments.,1971-04-07,3.2555,7.8,111,"[35, 18, 10751]",Comedy|Drama|Family
204668,Belle and Sebastian,"Belle and Sebastian is set high in the snowy Alps during the Second World War. The resourceful Sebastian is a lonely boy who tames and befriends a giant, wild mountain dog, Belle – even though the villagers believe her to be ‘the beast’ that has been killing their sheep.",2013-12-18,2.9897,6.9,667,[12],Adventure
94590,Angry Video Game Nerd: The Movie,"Based on the hit web series of the same name, a disgruntled gamer must overcome his fear of the worst video game of all time in order to save his fans. Hilarity ensues as a simple road trip becomes an extravagant pursuit of the unexpected.",2014-07-21,3.7589,5.19,145,"[878, 12, 35, 28]",Science Fiction|Adventure|Comedy|Action
39144,Dragon Ball: Curse of the Blood Rubies,The great King Gurumes is searching for the Dragon Balls in order to put a stop to his endless hunger. A young girl named Pansy who lives in the nearby village has had enough of the treachery and decides to seek Muten Rōshi for assistance. Can our heroes save the village and put a stop to the Gurumes Army?,1986-12-20,2.9368,6.859,361,"[28, 16, 12, 35, 14, 878]",Action|Animation|Adventure|Comedy|Fantasy|Science Fiction
776305,Belle,"Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her.",2021-07-16,3.0881,7.7,822,"[16, 878, 18, 10402]",Animation|Science Fiction|Drama|Music
615469,Spiderhead,A prisoner in a state-of-the-art penitentiary begins to question the purpose of the emotion-controlling drugs he's testing for a pharmaceutical genius.,2022-06-17,2.6536,5.789,1681,"[878, 53]",Science Fiction|Thriller
10098,The Kid,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,1921-01-21,2.5723,8.147,2279,"[35, 18]",Comedy|Drama
392820,Gimme Danger,"No other band in rock'n'roll history has rivaled The Stooges' combination of heavy primal throb, spiked psychedelia, blues-a-billy grind, complete with succinct angst-ridden lyrics, and a snarling, preening leopard of a frontman who somehow embodies Nijinsky, Bruce Lee, Harpo Marx, and Arthur Rimbaud all rolled into one. There is no precedent for The Stooges, while those inspired by them are now legion.  The film will present the context of their emergence musically, culturally, politically, historically, and relate their adventures and misadventures while charting their inspirations and the reasons behind their initial commercial challenges, as well as their long-lasting legacy.",2016-08-05,2.7491,6.813,136,"[99, 10402]",Documentary|Music
31530,Shall We Dance,"Ballet star Petrov arranges to cross the Atlantic aboard the same ship as the dancer and musical star he's fallen for but barely knows. By the time the ocean liner reaches New York, a little white lie has churned through the rumour mill and turned into a hot gossip item—that the two celebrities are secretly married.",1937-05-07,2.8558,7.2,119,"[35, 10749]",Comedy|Romance
399170,Logan Lucky,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",2017-08-17,2.8934,6.732,3725,"[35, 80, 28, 18]",Comedy|Crime|Action|Drama
3082,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",1936-02-05,2.8972,8.284,3941,"[35, 18, 10749]",Comedy|Drama|Romance
648579,The Unbearable Weight of Massive Talent,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",2022-04-20,2.8339,6.784,2323,"[28, 35, 80]",Action|Comedy|Crime
323661,Mune: Guardian of the Moon,"When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky.",2015-02-05,3.0197,7.27,586,"[16, 10751, 12, 14]",Animation|Family|Adventure|Fantasy
77496,Matrimonio alle Bahamas,"Getting ready for the wedding that will unite two very different families- the humble Italian taxi driver Cristoforo Colombo and his wife Rosy, and the rich Italian-Americans Alessandro and Patricia Di Giacomo.",2007-11-16,2.4135,4.847,284,[35],Comedy
6935,Yamakasi,"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.",2001-04-04,3.1634,6.026,586,"[28, 80, 18]",Action|Crime|Drama
227156,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",2014-08-13,3.4029,6.557,4556,"[18, 878]",Drama|Science Fiction
46655,The Little Bather,"Louis-Philippe Fourchaume, another typical lead-role for French comedy superstar Louis de Funès, is the dictatorial CEO of a French company which designs and produces sail yachts, and fires in yet another tantrum his designer André Castagnier, not realizing that man is his only chance to land a vital contract with the Italian magnate Marcello Cacciaperotti. So he has to find him at his extremely rural birthplace in 'la France profonde', which proves a torturous odyssey for the spoiled rich man; when he does get there his torment is far from over: the country bumpkin refuses to resume his slavish position now the shoe is on the other foot, so Fourchaume is dragged along in the boorish family life, and at times unable to control his temper, which may cost him more credit then he painstakingly builds up...",1968-03-22,2.6556,6.6,379,[35],Comedy
40108,Emmanuelle: Queen of Sados,"A woman struggles to keep her stepdaughter from harms way after she hires an assassin to kill her husband, but the hitman turns and blackmails her for the crime.",1980-02-01,2.372,6.216,118,"[80, 18, 53]",Crime|Drama|Thriller
299438,Jenifer,"After a detective rescues a mute disfigured woman from being murdered, he takes her into his home to prevent her from staying in a mental hospital, a move which alienates his family and soon turns to obsession.",2005-11-18,3.1866,5.9,119,"[27, 10770]",Horror|TV Movie
16085,Funny Girl,"The life of famed 1930s comedienne Fanny Brice, from her early days in the Jewish slums of New York, to the height of her career with the Ziegfeld Follies, as well as her marriage to the rakish gambler Nick Arnstein.",1968-09-19,2.8469,7.2,412,"[35, 18, 10749]",Comedy|Drama|Romance
17182,Eye for an Eye,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",1996-01-12,2.7112,6.2,443,"[53, 18]",Thriller|Drama
13194,Highlander: The Search for Vengeance,"Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",2007-06-05,3.3702,7.1,130,"[28, 16, 14, 878]",Action|Animation|Fantasy|Science Fiction
13687,I Want Candy,"Two hopeful lads from Leatherhead trying to break into the movies stumble upon the opportunity of a lifetime. Frustrated by their arty film teacher, wannabe producer Joe and his talented but neurotic director friend Baggy head to London to sell what they know is a script made of gold.",2007-03-23,2.8393,5.115,113,"[18, 35]",Drama|Comedy
431112,Awakening the Zodiac,"The story follows a down-on-their-luck couple who discovers a serial killer's film reels. They decide to take the law into their own hands, risking everything for the chance at a $100,000 reward. It isn't long until they find themselves in the killer's lethal cross-hairs.",2017-06-09,2.6751,5.278,126,"[80, 18, 9648, 53]",Crime|Drama|Mystery|Thriller
9725,Friday the 13th Part 2,"Five years after the horrible bloodbath at Camp Crystal Lake, new counselors roam the area, not sensing the ominous lurking presence that proves that the grisly legend is real.",1981-05-01,2.8559,6.198,1844,"[27, 53]",Horror|Thriller
4689,Sympathy for Mr. Vengeance,"A deaf man and his girlfriend resort to desperate measures in order to fund a kidney transplant for his sister. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.",2002-03-29,2.6689,7.466,1578,"[28, 18, 53]",Action|Drama|Thriller
4858,The Invasion,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",2007-08-17,3.2375,6.033,1627,"[27, 9648, 878, 53]",Horror|Mystery|Science Fiction|Thriller
10303,The Jewel of the Nile,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course, he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",1985-08-01,2.805,6.21,1229,"[12, 28, 35, 10749]",Adventure|Action|Comedy|Romance
40925,Dream Boy,"The story of Nathan, a young teenager who tries to flourish in a romantic relationship with neighbour Roy. The two young men will have to face the brutal reality of the rural south of the United States in the late 1970s.",2008-10-24,3.0252,6.07,122,"[18, 10749]",Drama|Romance
228203,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,2015-02-20,3.0598,7.482,908,"[18, 10751]",Drama|Family
9968,The Big White,"To remedy his financial problems, a travel agent has his eye on a frozen corpse, which just happens to be sought after by two hitmen.",2005-10-27,3.1668,6.173,313,"[35, 80, 18]",Comedy|Crime|Drama
10617,Once Upon a Time in China,"Set in late 19th century Canton, this martial arts film depicts the stance taken by the legendary martial arts hero Wong Fei-Hung against foreign forces' plundering of China.",1991-08-15,2.9678,7.1,467,"[28, 18]",Action|Drama
4939,Send Me No Flowers,"When a hypochondriac assumes that he is dying, he makes an elaborate plan to ensure his wife's happiness. However, trouble ensues when she misunderstands his intentions.",1964-10-14,3.4605,6.8,140,"[35, 10749]",Comedy|Romance
1975,The Grudge 2,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.",2006-10-12,2.5808,5.6,1087,"[27, 53]",Horror|Thriller
17281,Gigi,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor in Paris offers them all to Gigi. But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.",1958-05-15,3.0985,6.24,335,"[35, 10749]",Comedy|Romance
242512,Ouija,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,2014-10-24,2.8887,5.1,2734,[27],Horror
37936,Happy Birthday to Me,"Virginia is proud that she belongs to a clique. The best students at a private school. But before her 18th birthday, a gruesome set of murders take place and her friends are the ones who are falling prey. Could it be her? She suffers from blackouts due to a freak accident one year earlier. We soon learn the truth behind her accident and what is going on.",1981-05-15,2.55,6.016,222,"[27, 9648]",Horror|Mystery
13511,Rawhead Rex,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer. The film follows Rex's cross country rampage, while a man struggles to stop it.",1986-10-01,2.7396,5.2,136,[27],Horror
363483,12 Gifts of Christmas,"When Anna Parisi, an unemployed fine arts painter, is unable to make ends meet, she is hired to become a personal Christmas shopper for Marc, an uptight corporate exec.  As they begin working together, Marc learns that Christmas giving has less to do with the amount of money spent and more to do with the importance of the gift, while Anna discovers she might find success as an artist in a way she never expected.  The best gift of all of course is the love they discover with one another.",2015-11-26,2.9989,6.0,239,"[10751, 10770, 35, 10749]",Family|TV Movie|Comedy|Romance
271969,Ben-Hur,A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,2016-08-17,2.6154,5.8,1746,"[28, 36, 12, 18]",Action|History|Adventure|Drama
11022,Narc,"When the trail goes cold on a murder investigation of a policeman, an undercover narcotics officer is lured back to the force to help solve the case.",2002-01-14,2.9917,6.751,562,"[80, 18, 9648, 53]",Crime|Drama|Mystery|Thriller
10866,Joy Ride,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",2001-10-05,3.0988,6.516,1285,"[9648, 53, 18]",Mystery|Thriller|Drama
1969,Bandidas,"When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",2006-01-18,2.5129,6.029,1148,"[28, 35, 37, 80]",Action|Comedy|Western|Crime
598387,The Tiger's Apprentice,"After the death of his grandmother, Tom Lee discovers he is part of a long lineage of magical protectors known as the Guardians. With guidance from a mythical tiger named Hu and the other Zodiac animal warriors, Tom trains to take on an evil force that threatens humanity.",2024-02-16,2.5819,7.3,135,"[16, 10751, 14]",Animation|Family|Fantasy
208763,Forbidden Empire,"Early 18th century. Cartographer Jonathan Green undertakes a scientific voyage from Europe to the East. Having passed through Transylvania and crossed the Carpathian Mountains, he finds himself in a small village lost in impassible woods. Nothing but chance and heavy fog could bring him to this cursed place. People who live here do not resemble any other people which the traveler saw before that. The villagers, having dug a deep moat to fend themselves from the rest of the world, share a naive belief that they could save themselves from evil, failing to understand that evil has made its nest in their souls and is waiting for an opportunity to gush out upon the world.",2014-01-30,2.5618,5.882,331,"[53, 12, 9648, 14, 27, 878]",Thriller|Adventure|Mystery|Fantasy|Horror|Science Fiction
43678,The Champion,"Walking along with his bulldog, Charlie finds a ""good luck"" horseshoe just as he passes a training camp advertising for a boxing partner ""who can take a beating."" After watching others lose, Charlie puts the horseshoe in his glove and wins. The trainer prepares Charlie to fight the world champion. A gambler wants Charlie to throw the fight. He and the trainer's daughter fall in love.",1915-03-11,2.8798,6.458,107,[35],Comedy
11927,Manhunt,Its the summer of 1974. Four friends have planned a recreational weekend hiking and camping in the forest. At a remote truck stop they pick up an anxious hitchhiker who only after a short ride demands they stop the vehicle. She is clearly frightened of somethingbut what she cant begin to describe in her carsick terror. Suddenly the group are ambushed and left unconscious.,2008-01-04,3.0897,4.9,100,[27],Horror
11953,Kagemusha,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.",1980-04-26,2.7887,7.836,707,"[28, 18, 36, 10752]",Action|Drama|History|War
830788,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",2022-08-24,2.8561,6.0,923,"[27, 53]",Horror|Thriller
623135,Sinkhole,A working class family move into a new condo purchased after 11 years of hard work. They throw a housewarming party to show his co-workers when overnight a heavy downpour creates an extremely deep sinkhole that engulfs the entire building.,2021-08-11,2.9796,6.9,151,"[35, 18]",Comedy|Drama
43388,King Solomon's Mines,Fortune hunter Allan Quatermain teams up with a resourceful woman to help her find her missing husband lost in the wilds of 1900s Africa while being pursued by hostile tribes and a rival German explorer.,1950-11-09,2.8307,6.5,125,"[12, 28, 10749]",Adventure|Action|Romance
3063,Duck Soup,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.,1933-11-12,3.2057,7.316,833,"[35, 10752]",Comedy|War
338762,Bloodshot,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",2020-03-05,2.945,6.695,5141,"[28, 878, 12]",Action|Science Fiction|Adventure
